,model,obs,score
321,"Survival Tree, SMOTENC",750,0.0514830078520276
322,"Random Survival Forest, unweighted",750,0.0471759841942894
323,"Random Survival Forest, random oversampler",750,0.0426509237046486
324,"Random Survival Forest, SMOTENC",750,0.0454087076169923
325,Unweighted Cox PH,750,0.1159663050610342
326,"Cox PH, Barlow weights",750,0.0972903024182511
327,"Cox PH, Prentice weights",750,0.1073363236453282
328,"Cox PH, Self-Prentice weights",750,0.0861192502962665
329,"Cox PH Ridge, Barlow weights",750,0.0989859758290926
330,"Cox PH Lasso, Barlow weights",750,0.0972903024182511
331,"Cox PH Elastic Net, Barlow weights",750,0.0972903024182511
332,"Survival Tree, unweighted",750,0.0730528129916138
333,"Survival Tree, random oversampler",750,0.0675872651715939
334,"Survival Tree, SMOTENC",750,0.0781691128132335
335,"Random Survival Forest, unweighted",750,0.0632395202702981
336,"Random Survival Forest, random oversampler",750,0.0447439690712946
337,"Random Survival Forest, SMOTENC",750,0.0530094830697887
338,Unweighted Cox PH,750,0.1072093302405707
339,"Cox PH, Barlow weights",750,0.0836864914093814
340,"Cox PH, Prentice weights",750,0.0954658226280255
341,"Cox PH, Self-Prentice weights",750,0.0764456081082839
342,"Cox PH Ridge, Barlow weights",750,0.0836864914093814
343,"Cox PH Lasso, Barlow weights",750,0.0836864914093814
344,"Cox PH Elastic Net, Barlow weights",750,0.0836864914093814
345,"Survival Tree, unweighted",750,0.0747723298219267
346,"Survival Tree, random oversampler",750,0.0731534659850982
347,"Survival Tree, SMOTENC",750,0.0696020112835983
348,"Random Survival Forest, unweighted",750,0.0543488411216142
349,"Random Survival Forest, random oversampler",750,0.0442002065753044
350,"Random Survival Forest, SMOTENC",750,0.0522265051587383
351,Unweighted Cox PH,750,0.1000053378568666
352,"Cox PH, Barlow weights",750,0.0785648836579483
353,"Cox PH, Prentice weights",750,0.0898566700441348
354,"Cox PH, Self-Prentice weights",750,0.0795578307023864
355,"Cox PH Ridge, Barlow weights",750,0.0785648836579483
356,"Cox PH Lasso, Barlow weights",750,0.0785648836579483
357,"Cox PH Elastic Net, Barlow weights",750,0.0785648836579483
358,"Survival Tree, unweighted",750,0.0696405663718997
359,"Survival Tree, random oversampler",750,0.0660460212840847
360,"Survival Tree, SMOTENC",750,0.0609975311282235
361,"Random Survival Forest, unweighted",750,0.0450129990288939
362,"Random Survival Forest, random oversampler",750,0.0419268293606626
363,"Random Survival Forest, SMOTENC",750,0.0449392061304619
364,Unweighted Cox PH,750,0.1066116637581533
365,"Cox PH, Barlow weights",750,0.0906953576750018
