,model,obs,score
442,Unweighted Cox PH,750,0.0992338560240639
443,"Cox PH, Barlow weights",750,0.0879336348965814
444,"Cox PH, Prentice weights",750,0.0981326009349149
445,"Cox PH, Self-Prentice weights",750,0.0665801228751154
446,"Cox PH Ridge, Barlow weights",750,0.0879336348965814
447,"Cox PH Lasso, Barlow weights",750,0.0879336348965814
448,"Cox PH Elastic Net, Barlow weights",750,0.0879336348965814
449,"Survival Tree, unweighted",750,0.0417378004846204
450,"Survival Tree, random oversampler",750,0.0399269803031183
451,"Survival Tree, SMOTE",750,0.0466084998862921
452,"Random Survival Forest, unweighted",750,0.0353791536067942
453,"Random Survival Forest, random oversampler",750,0.0331787244706528
454,"Random Survival Forest, SMOTE",750,0.0394127122673811
455,Unweighted Cox PH,750,0.0498689537119246
456,"Cox PH, Barlow weights",750,0.0557323137653135
457,"Cox PH, Prentice weights",750,0.0520783281301209
458,"Cox PH, Self-Prentice weights",750,0.0492777531455532
459,"Cox PH Ridge, Barlow weights",750,0.0557323137653135
460,"Cox PH Lasso, Barlow weights",750,0.0557323137653135
461,"Cox PH Elastic Net, Barlow weights",750,0.0557323137653135
462,"Survival Tree, unweighted",750,0.0264281588540024
463,"Survival Tree, random oversampler",750,0.0196448728256633
464,"Survival Tree, SMOTE",750,0.0271531726335297
465,"Random Survival Forest, unweighted",750,0.0197555239591719
466,"Random Survival Forest, random oversampler",750,0.0165454897168208
467,"Random Survival Forest, SMOTE",750,0.0214240980545473
468,Unweighted Cox PH,750,0.038065750108474
469,"Cox PH, Barlow weights",750,0.036181477873647
470,"Cox PH, Prentice weights",750,0.0310181234443805
471,"Cox PH, Self-Prentice weights",750,0.0374527900420177
472,"Cox PH Ridge, Barlow weights",750,0.036181477873647
473,"Cox PH Lasso, Barlow weights",750,0.036181477873647
474,"Cox PH Elastic Net, Barlow weights",750,0.036181477873647
475,"Survival Tree, unweighted",750,0.0354910327634301
476,"Survival Tree, random oversampler",750,0.0255957769312513
477,"Survival Tree, SMOTE",750,0.0417385997475141
478,"Random Survival Forest, unweighted",750,0.0259409379344528
479,"Random Survival Forest, random oversampler",750,0.0218035234804677
480,"Random Survival Forest, SMOTE",750,0.0277457056164161
481,Unweighted Cox PH,750,0.1799627064963065
482,"Cox PH, Barlow weights",750,0.1101732754832096
483,"Cox PH, Prentice weights",750,0.1587050696845512
484,"Cox PH, Self-Prentice weights",750,0.0935737968950547
485,"Cox PH Ridge, Barlow weights",750,0.1101732754832096
486,"Cox PH Lasso, Barlow weights",750,0.1101732754832096
487,"Cox PH Elastic Net, Barlow weights",750,0.1101732754832096
488,"Survival Tree, unweighted",750,0.0931332152705484
489,"Survival Tree, random oversampler",750,0.081779233988794
490,"Survival Tree, SMOTE",750,0.1039612851408385
491,"Random Survival Forest, unweighted",750,0.0801891778660012
492,"Random Survival Forest, random oversampler",750,0.0583100072143903
